VERSION	1200
Time[MSec.]	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio
655874.1	0.193200	0.245900	0.163600	0.302800	0.197400	0.169900	0.292000	0.222200	0.192500	0.194200	0.210100	0.188300	0.226400	0.203700	0.150100	0.180600	0.168200	0.263500	0.164100	0.173200
661038.5	0.192900	0.246700	0.163700	0.294800	0.196700	0.169600	0.287000	0.222100	0.192500	0.193600	0.209500	0.185300	0.225800	0.202600	0.150400	0.180700	0.168700	0.261100	0.164800	0.173500
666202.8	0.196700	0.249600	0.169800	0.291600	0.204300	0.172600	0.284200	0.226500	0.195800	0.197500	0.214000	0.191900	0.233000	0.205100	0.153500	0.183900	0.172100	0.261800	0.169200	0.177100
671367.2	0.190800	0.243500	0.159400	0.306700	0.196300	0.165100	0.294100	0.222900	0.193200	0.194400	0.208700	0.186900	0.226700	0.204800	0.148800	0.179400	0.168400	0.265300	0.162700	0.172900
676531.5	0.192300	0.245200	0.166900	0.288500	0.199100	0.166800	0.281400	0.223300	0.192800	0.193300	0.208600	0.187800	0.226500	0.199400	0.150000	0.180500	0.169500	0.258900	0.164600	0.173800
681695.9	0.191700	0.242700	0.166300	0.298900	0.198800	0.166800	0.285000	0.224500	0.193800	0.195200	0.210200	0.187700	0.227400	0.203100	0.150000	0.180700	0.169100	0.262700	0.164200	0.173700
686860.3	0.191500	0.244600	0.162200	0.293300	0.194500	0.165600	0.282600	0.221800	0.191700	0.192700	0.207000	0.182000	0.222900	0.199800	0.148000	0.179000	0.167200	0.262300	0.162600	0.171700
692024.6	0.186300	0.236000	0.155000	0.311200	0.192900	0.158800	0.294700	0.222900	0.192900	0.194000	0.205000	0.183100	0.223900	0.203400	0.144500	0.177300	0.167200	0.266900	0.159600	0.171600
697189.0	0.190100	0.242600	0.163500	0.293700	0.194900	0.164000	0.280600	0.222500	0.192100	0.192900	0.206200	0.182700	0.223700	0.200300	0.147900	0.179000	0.167200	0.262000	0.162000	0.171300
702353.3	0.188800	0.240900	0.165800	0.292700	0.193300	0.163700	0.278400	0.221600	0.190800	0.190600	0.204200	0.182000	0.222800	0.198100	0.146200	0.177100	0.166700	0.261000	0.161700	0.170800
707517.7	0.185000	0.234300	0.156400	0.309200	0.190700	0.157500	0.288300	0.221300	0.191300	0.191800	0.202300	0.178900	0.221700	0.199000	0.143800	0.176400	0.165600	0.261500	0.158800	0.169700
712682.1	0.187100	0.234600	0.154900	0.304900	0.188600	0.160100	0.286200	0.221800	0.191300	0.192100	0.202400	0.178300	0.220400	0.200100	0.144600	0.177300	0.166200	0.262400	0.159300	0.170400
717846.4	0.184700	0.234200	0.156200	0.303600	0.191200	0.157000	0.287200	0.223400	0.192200	0.191900	0.202900	0.177800	0.221700	0.199200	0.143400	0.177300	0.165600	0.263700	0.159100	0.168900
723010.8	0.195400	0.246800	0.170500	0.275300	0.200500	0.166600	0.267000	0.229800	0.195400	0.195900	0.209000	0.190300	0.230900	0.198300	0.151300	0.183700	0.173000	0.257300	0.167800	0.176600
728175.2	0.185700	0.236500	0.163000	0.297100	0.194300	0.159700	0.282300	0.228900	0.194000	0.194000	0.206100	0.184000	0.224900	0.200400	0.145900	0.178900	0.167300	0.262700	0.160700	0.170500
733339.5	0.182300	0.230800	0.155100	0.301400	0.184900	0.155900	0.282200	0.222200	0.188600	0.187400	0.196400	0.173600	0.215600	0.196100	0.142200	0.174400	0.163200	0.259700	0.155700	0.168000
738503.9	0.184900	0.236400	0.160300	0.291500	0.191200	0.158100	0.275800	0.226600	0.190900	0.190800	0.202100	0.181500	0.221400	0.197500	0.144900	0.177700	0.167000	0.256500	0.159600	0.170800
743668.2	0.186200	0.233400	0.158800	0.295100	0.191200	0.156500	0.278500	0.226500	0.191900	0.191700	0.200900	0.177400	0.221100	0.198000	0.144300	0.177700	0.166200	0.258800	0.158400	0.169900
748832.6	0.188700	0.238200	0.165600	0.278900	0.195500	0.162500	0.267400	0.227800	0.192000	0.191900	0.203100	0.182100	0.223300	0.195400	0.148100	0.179600	0.168300	0.255500	0.162400	0.172600
753997.0	0.183700	0.233200	0.156000	0.300000	0.188500	0.154800	0.280700	0.227000	0.192700	0.191600	0.201100	0.178600	0.220700	0.198800	0.143300	0.177200	0.165700	0.261700	0.158300	0.171100
759161.3	0.179300	0.225900	0.150500	0.309800	0.182300	0.149100	0.283900	0.221700	0.188900	0.187000	0.194500	0.171000	0.213900	0.196700	0.138400	0.172600	0.161500	0.260000	0.151900	0.166000
764325.7	0.182400	0.229000	0.155400	0.296800	0.189100	0.153700	0.278200	0.225500	0.191200	0.190100	0.198600	0.176100	0.218700	0.198300	0.142100	0.176000	0.165300	0.259800	0.157200	0.169000
769490.1	0.181700	0.230700	0.159500	0.297900	0.186100	0.153700	0.274700	0.223900	0.190100	0.188200	0.196300	0.177200	0.216100	0.196200	0.142100	0.175100	0.163200	0.258300	0.155900	0.166500
774654.4	0.185700	0.233600	0.169100	0.283000	0.195200	0.157900	0.267400	0.229200	0.193700	0.192600	0.204300	0.184900	0.226800	0.196700	0.146200	0.179400	0.168500	0.257600	0.161500	0.173300
779818.8	0.176500	0.221800	0.150900	0.305600	0.177700	0.148900	0.277600	0.216200	0.185200	0.182900	0.188900	0.166300	0.206700	0.193400	0.138100	0.169500	0.158300	0.257800	0.149500	0.162800
784983.1	0.181300	0.228900	0.154000	0.296200	0.185200	0.150500	0.275200	0.225100	0.191700	0.189700	0.197600	0.174700	0.218100	0.198300	0.140700	0.175400	0.163300	0.259400	0.155500	0.167600
790147.5	0.178900	0.225000	0.153700	0.296600	0.183500	0.151800	0.273900	0.222100	0.189200	0.188000	0.193600	0.170600	0.213900	0.195200	0.140400	0.173300	0.162600	0.258300	0.154300	0.166900
795311.9	0.178400	0.226000	0.156400	0.288400	0.180800	0.152100	0.266800	0.218400	0.186500	0.184300	0.191700	0.170000	0.209500	0.191200	0.140900	0.171500	0.160300	0.253400	0.152500	0.164600
800476.2	0.185000	0.233800	0.158900	0.285000	0.187700	0.152800	0.266300	0.225500	0.191800	0.190300	0.198000	0.174700	0.219100	0.196000	0.143400	0.177100	0.165200	0.259400	0.157600	0.169600
805640.6	0.179300	0.226900	0.153200	0.293800	0.185300	0.150100	0.270900	0.223600	0.190600	0.189100	0.196800	0.171600	0.216800	0.195500	0.140100	0.175000	0.163000	0.256000	0.154600	0.167400
810804.9	0.178400	0.226800	0.156400	0.291400	0.186100	0.149400	0.269400	0.221700	0.190400	0.187300	0.195300	0.174000	0.216200	0.193800	0.140300	0.173800	0.163100	0.253000	0.153800	0.166800
815969.3	0.176500	0.223300	0.153900	0.286500	0.180100	0.149400	0.265800	0.218200	0.187100	0.184800	0.190900	0.165600	0.209900	0.190600	0.139400	0.171500	0.161000	0.251300	0.151400	0.165500
821133.7	0.170600	0.216400	0.144600	0.306000	0.176000	0.142000	0.275900	0.216700	0.186600	0.183700	0.188400	0.161700	0.206800	0.192900	0.135200	0.169300	0.159000	0.255100	0.148000	0.162800
826298.0	0.179400	0.229600	0.156200	0.278300	0.184300	0.150000	0.259800	0.220900	0.189400	0.186500	0.193600	0.169900	0.214400	0.191700	0.140700	0.174100	0.163800	0.249100	0.155000	0.167700
831462.4	0.176200	0.224400	0.152300	0.292200	0.181500	0.148200	0.265800	0.218800	0.187500	0.185300	0.190800	0.165100	0.210700	0.192700	0.138700	0.171800	0.160800	0.249600	0.151400	0.165400
836626.8	0.179900	0.229500	0.162000	0.276700	0.187300	0.152500	0.256300	0.221800	0.188800	0.187300	0.194600	0.171800	0.216200	0.192100	0.142200	0.174600	0.164100	0.248900	0.155100	0.168200
841791.1	0.174400	0.219600	0.144000	0.303900	0.177900	0.142300	0.271600	0.218400	0.188300	0.185800	0.189800	0.165200	0.209300	0.193700	0.135800	0.170900	0.160400	0.253300	0.149100	0.164700
846955.5	0.181100	0.230900	0.162000	0.276900	0.190600	0.150500	0.256800	0.225300	0.192400	0.190500	0.199100	0.178200	0.220100	0.194800	0.143200	0.176900	0.167200	0.251800	0.157400	0.171200
852119.8	0.174300	0.221800	0.153400	0.285400	0.181500	0.146800	0.259600	0.217900	0.187200	0.184300	0.189900	0.167500	0.210500	0.190200	0.138200	0.171100	0.162100	0.248400	0.150800	0.166100
857284.2	0.175500	0.222500	0.153200	0.285400	0.184100	0.147000	0.259100	0.220100	0.188500	0.186300	0.192100	0.171500	0.213900	0.192200	0.139000	0.172000	0.163500	0.250200	0.152500	0.167100
862448.6	0.182900	0.230800	0.167700	0.260200	0.191500	0.156000	0.242600	0.224600	0.190300	0.189300	0.197800	0.179000	0.220300	0.190400	0.145400	0.176900	0.169000	0.246000	0.159800	0.172400
867612.9	0.174000	0.222200	0.151100	0.290300	0.182100	0.145200	0.263300	0.222000	0.189000	0.186700	0.191300	0.170200	0.212900	0.192400	0.137600	0.172400	0.161900	0.252000	0.151300	0.166100
872777.3	0.169800	0.216800	0.146500	0.294900	0.175800	0.142300	0.264200	0.215900	0.184700	0.181800	0.186100	0.163400	0.206600	0.188400	0.134800	0.167300	0.159100	0.248800	0.146300	0.161800
877941.7	0.172000	0.220700	0.150600	0.291700	0.179400	0.144400	0.261800	0.219200	0.186700	0.184500	0.188500	0.169000	0.209500	0.192100	0.136400	0.170300	0.160000	0.250300	0.148500	0.162900
883106.0	0.180900	0.229900	0.165000	0.268800	0.191800	0.150800	0.248700	0.226600	0.192000	0.190500	0.198000	0.178500	0.219600	0.192400	0.143600	0.177000	0.166800	0.248600	0.157300	0.170500
888270.4	0.173700	0.220600	0.152600	0.284200	0.183600	0.145000	0.258100	0.223100	0.189100	0.186600	0.192200	0.171100	0.212900	0.191900	0.138400	0.172700	0.163400	0.250300	0.150800	0.165600
893434.7	0.173000	0.220000	0.156000	0.283900	0.186400	0.145700	0.257300	0.224000	0.189300	0.188100	0.194800	0.174900	0.215600	0.193100	0.138800	0.172600	0.162600	0.252200	0.151100	0.165900
898599.1	0.172400	0.217200	0.153200	0.285500	0.182800	0.144500	0.257600	0.223500	0.189300	0.186000	0.191400	0.172600	0.213100	0.191100	0.138300	0.171400	0.163400	0.250300	0.151000	0.166400
903763.5	0.173100	0.218200	0.152600	0.281700	0.181300	0.144600	0.254300	0.220300	0.186900	0.183600	0.189800	0.170000	0.209100	0.189800	0.136700	0.170500	0.160700	0.250000	0.149100	0.163000
908927.8	0.175800	0.220700	0.157000	0.271000	0.183800	0.147400	0.247100	0.222300	0.187600	0.184800	0.191200	0.172000	0.212000	0.189100	0.140000	0.172800	0.163200	0.247100	0.152400	0.166600
914092.2	0.170500	0.214200	0.146900	0.293100	0.179100	0.141900	0.261300	0.220700	0.186700	0.183400	0.188500	0.169400	0.207400	0.189700	0.135200	0.169500	0.160100	0.254300	0.146800	0.163200
919256.6	0.167200	0.213800	0.143800	0.297700	0.178900	0.137500	0.262200	0.219700	0.186100	0.183300	0.187800	0.168200	0.207600	0.189300	0.133300	0.169100	0.159200	0.254400	0.145300	0.161800
924420.9	0.172200	0.214700	0.147400	0.283900	0.179700	0.142100	0.253200	0.218800	0.185800	0.182900	0.188200	0.169800	0.207600	0.188200	0.136700	0.170400	0.161100	0.251400	0.147800	0.164300
929585.3	0.175500	0.220700	0.156100	0.271500	0.185200	0.144500	0.245400	0.224100	0.189500	0.187100	0.192600	0.177200	0.214800	0.189800	0.140600	0.174900	0.164800	0.251700	0.153300	0.168200
934749.6	0.164700	0.206500	0.143200	0.290700	0.170800	0.139500	0.254300	0.212300	0.180900	0.176400	0.179500	0.159400	0.199300	0.185700	0.132500	0.165600	0.156600	0.248800	0.142300	0.160300
939914.0	0.174000	0.218100	0.150900	0.273500	0.180700	0.143900	0.243600	0.219700	0.186400	0.183800	0.189900	0.169800	0.209100	0.187300	0.138000	0.172900	0.163300	0.250200	0.150500	0.165900
945078.4	0.171600	0.215900	0.148200	0.283500	0.179000	0.140100	0.250200	0.217400	0.185300	0.182300	0.187400	0.168500	0.207600	0.188000	0.136300	0.170800	0.160800	0.251900	0.147300	0.163700
950242.7	0.172700	0.215800	0.149000	0.280300	0.177900	0.142800	0.248800	0.215900	0.184600	0.182000	0.186700	0.167900	0.205900	0.187100	0.136100	0.170600	0.160800	0.250100	0.146900	0.164800
955407.1	0.168700	0.212200	0.145700	0.286400	0.177000	0.138100	0.251700	0.214900	0.184100	0.181200	0.185600	0.165900	0.205500	0.186300	0.134600	0.169500	0.160100	0.251700	0.145400	0.163500
960571.4	0.170400	0.213200	0.145700	0.288600	0.176700	0.138500	0.252100	0.215200	0.184800	0.182300	0.186000	0.167400	0.205700	0.187700	0.135200	0.169900	0.160700	0.253100	0.145900	0.163800
965735.8	0.166600	0.209000	0.142300	0.287200	0.172600	0.136500	0.250900	0.212100	0.181500	0.178800	0.181900	0.163600	0.200300	0.185600	0.132000	0.166500	0.158700	0.251600	0.142900	0.161300
970900.2	0.168400	0.211200	0.148900	0.276600	0.173800	0.140300	0.243300	0.211400	0.181600	0.178200	0.182900	0.163000	0.201100	0.184200	0.135300	0.167600	0.158900	0.247900	0.144500	0.162600
976064.5	0.169200	0.214100	0.146200	0.280800	0.176200	0.139600	0.245500	0.215000	0.184400	0.182000	0.185600	0.165900	0.204200	0.186400	0.135500	0.170400	0.162200	0.252600	0.146700	0.164800
981228.9	0.164800	0.206600	0.137000	0.294500	0.169100	0.135400	0.254100	0.211400	0.181500	0.177800	0.180300	0.162900	0.199000	0.184900	0.131100	0.165700	0.158000	0.252600	0.141300	0.161100
986393.3	0.167700	0.209400	0.140400	0.292000	0.173000	0.136300	0.252900	0.214400	0.183800	0.181400	0.185200	0.167200	0.203300	0.188600	0.133600	0.168700	0.161200	0.256800	0.143700	0.163900
991557.6	0.166200	0.208700	0.139300	0.291400	0.172700	0.134500	0.252500	0.213800	0.183300	0.180400	0.183800	0.163600	0.202200	0.188200	0.132000	0.167900	0.158700	0.255600	0.142700	0.161800
996722.0	0.167000	0.208500	0.142600	0.289900	0.173900	0.136000	0.249700	0.214300	0.183200	0.180100	0.183200	0.165600	0.202500	0.187000	0.132800	0.168500	0.159100	0.256100	0.143600	0.161300
1001886.3	0.165900	0.208400	0.140200	0.297100	0.173000	0.133100	0.253500	0.212900	0.183100	0.180700	0.183500	0.165200	0.201500	0.187800	0.131200	0.167400	0.157500	0.257000	0.141200	0.160000
1007050.7	0.173100	0.217600	0.156200	0.267500	0.183100	0.143000	0.236400	0.218700	0.185200	0.183600	0.190300	0.178200	0.210800	0.186100	0.137700	0.172400	0.163800	0.252000	0.149500	0.166200
1012215.1	0.171200	0.211800	0.145500	0.280800	0.173200	0.138200	0.241700	0.214400	0.182600	0.180800	0.183900	0.166000	0.203300	0.186500	0.134700	0.169300	0.160400	0.251700	0.145400	0.163100
1017379.4	0.168300	0.211100	0.147100	0.280600	0.173100	0.137700	0.241600	0.212500	0.181600	0.178400	0.183100	0.165300	0.201600	0.183700	0.134300	0.168000	0.159600	0.250700	0.144400	0.162900
1022543.8	0.167000	0.210300	0.143800	0.289100	0.177000	0.136300	0.249400	0.216600	0.185400	0.181700	0.186600	0.170000	0.206600	0.187800	0.133400	0.170200	0.160600	0.255200	0.144900	0.164200
1027708.2	0.163000	0.204100	0.138200	0.303300	0.171800	0.131400	0.253600	0.212700	0.181900	0.179800	0.182500	0.165800	0.201200	0.187700	0.130200	0.166500	0.158700	0.255700	0.141900	0.162000
1032872.5	0.167100	0.208300	0.143900	0.279400	0.171500	0.135700	0.239300	0.212100	0.181000	0.179000	0.181700	0.164800	0.199500	0.182600	0.133600	0.168300	0.159500	0.251500	0.143700	0.162500
1038036.9	0.166700	0.206000	0.142200	0.289500	0.172000	0.135400	0.247500	0.213700	0.182800	0.180000	0.184100	0.167000	0.202100	0.186200	0.133500	0.168100	0.159600	0.255600	0.143700	0.162700
1043201.2	0.163000	0.206200	0.138400	0.293400	0.168900	0.132800	0.246500	0.209200	0.179300	0.176700	0.180600	0.164500	0.198100	0.184200	0.130400	0.165200	0.156800	0.250900	0.140200	0.160400
1048365.6	0.166100	0.208100	0.142600	0.280800	0.171700	0.135200	0.239800	0.212100	0.181000	0.178900	0.182400	0.166500	0.200200	0.183800	0.132900	0.167300	0.158800	0.248600	0.143400	0.162100
1053530.0	0.165700	0.208000	0.140200	0.284500	0.170800	0.135700	0.242300	0.211800	0.181200	0.178700	0.182700	0.166500	0.199600	0.184100	0.132700	0.167300	0.159300	0.249200	0.142800	0.161900
1058694.3	0.166500	0.208700	0.143100	0.292600	0.174200	0.134000	0.245900	0.216100	0.183700	0.181000	0.184700	0.167200	0.203200	0.186900	0.133000	0.168900	0.159400	0.253000	0.143600	0.162400
1063858.7	0.164600	0.205500	0.137600	0.290400	0.168000	0.132700	0.242100	0.211000	0.179300	0.177700	0.180800	0.161800	0.197100	0.183700	0.130700	0.165800	0.157100	0.247200	0.140700	0.159800
1069023.1	0.163800	0.206800	0.142000	0.284300	0.171300	0.133800	0.239500	0.213000	0.180100	0.178100	0.182000	0.167300	0.198700	0.184800	0.131900	0.166700	0.157900	0.248700	0.141700	0.160700
1074187.4	0.166600	0.208100	0.143200	0.281400	0.171700	0.135800	0.237800	0.214400	0.181300	0.179100	0.183300	0.167300	0.200400	0.183300	0.133300	0.168300	0.159200	0.246200	0.143800	0.162100
1079351.8	0.166200	0.208200	0.141900	0.286500	0.171900	0.133900	0.241200	0.217300	0.183000	0.180500	0.184100	0.166200	0.202100	0.185500	0.132900	0.168800	0.160100	0.251100	0.144100	0.162500
1084516.1	0.164800	0.207500	0.141600	0.285400	0.172800	0.133800	0.240200	0.217400	0.182800	0.180200	0.183300	0.167200	0.201100	0.185700	0.132600	0.168300	0.159300	0.248700	0.143500	0.162400
1089680.5	0.166000	0.208700	0.142000	0.276500	0.170500	0.135100	0.232800	0.213400	0.179200	0.176800	0.181100	0.165800	0.197500	0.182000	0.133300	0.166600	0.158600	0.244900	0.143600	0.161400
1094844.9	0.162900	0.204400	0.135600	0.286500	0.168000	0.132000	0.237400	0.212000	0.178800	0.176700	0.179800	0.162000	0.196300	0.183000	0.131000	0.165900	0.157600	0.248600	0.141500	0.161800
1100009.2	0.164400	0.206200	0.137600	0.287300	0.168900	0.131700	0.240500	0.214500	0.180600	0.178500	0.181200	0.164100	0.196600	0.183600	0.131000	0.166900	0.157300	0.249800	0.140900	0.159800
1105173.6	0.167100	0.207800	0.145000	0.276400	0.173900	0.135500	0.232900	0.214700	0.180600	0.179300	0.183600	0.168100	0.200500	0.181800	0.132900	0.167900	0.159000	0.245900	0.144100	0.161700
1110337.9	0.164400	0.207900	0.143300	0.280600	0.169700	0.134200	0.232700	0.212100	0.178500	0.176300	0.181700	0.164400	0.197200	0.181400	0.132700	0.165800	0.157500	0.247300	0.142200	0.160500
1115502.3	0.167200	0.210700	0.145300	0.278400	0.176200	0.134700	0.234800	0.218500	0.183600	0.181800	0.186300	0.172400	0.203800	0.185100	0.134600	0.170100	0.160500	0.250000	0.146100	0.163400
1120666.7	0.163400	0.203100	0.139300	0.283200	0.171100	0.131700	0.237600	0.215600	0.181500	0.178700	0.182800	0.163800	0.199500	0.184600	0.130700	0.167300	0.158300	0.249100	0.142400	0.161900
1125831.0	0.163700	0.202100	0.136600	0.285200	0.168600	0.132200	0.236000	0.212900	0.179600	0.177500	0.181000	0.164800	0.196800	0.183100	0.131400	0.166300	0.158000	0.245200	0.141200	0.160200
1130995.4	0.164000	0.205800	0.137500	0.286700	0.168100	0.131500	0.236100	0.212600	0.179200	0.176800	0.181500	0.164600	0.196100	0.182900	0.131100	0.166200	0.157800	0.248100	0.141100	0.160700
1136159.8	0.162300	0.201700	0.137200	0.285800	0.168100	0.131000	0.236600	0.212600	0.179700	0.176400	0.180600	0.162200	0.196000	0.182100	0.131100	0.166500	0.156600	0.246400	0.140700	0.159500
1141324.1	0.161100	0.199700	0.134500	0.292200	0.166600	0.130400	0.238900	0.210100	0.178100	0.175700	0.178800	0.161900	0.194300	0.183000	0.129900	0.164300	0.155800	0.248700	0.140000	0.159100
1146488.5	0.166300	0.207000	0.142800	0.275500	0.173500	0.133900	0.231100	0.214700	0.181000	0.179800	0.184900	0.169500	0.200900	0.182300	0.133900	0.169100	0.160200	0.252700	0.144800	0.163100
1151652.8	0.161100	0.202100	0.139500	0.284600	0.168200	0.131400	0.234300	0.209700	0.177300	0.176000	0.179600	0.162500	0.194800	0.181800	0.131400	0.164900	0.156200	0.249700	0.139600	0.158900
1156817.2	0.168600	0.210500	0.147100	0.265000	0.175900	0.137600	0.224400	0.215900	0.182100	0.181200	0.187400	0.174000	0.203500	0.182800	0.135900	0.170700	0.162700	0.249200	0.147400	0.165000
1161981.6	0.160600	0.198300	0.134700	0.278600	0.166300	0.129900	0.228700	0.208000	0.176400	0.174700	0.178800	0.162200	0.192800	0.180100	0.129900	0.164600	0.155900	0.248500	0.139300	0.160200
1167145.9	0.160800	0.200600	0.136900	0.283900	0.167300	0.130700	0.231300	0.209400	0.176600	0.174900	0.178800	0.162700	0.193400	0.180900	0.130600	0.165700	0.159400	0.251900	0.142400	0.164400
1172310.3	0.163000	0.203800	0.140200	0.282200	0.169800	0.134300	0.231800	0.213100	0.178400	0.176400	0.180900	0.165400	0.196400	0.182000	0.132800	0.167900	0.159800	0.256300	0.143200	0.164400
1177474.7	0.167800	0.209100	0.147600	0.275300	0.174900	0.137800	0.227600	0.216700	0.181300	0.180600	0.186100	0.171000	0.203100	0.183600	0.136700	0.170900	0.163100	0.258400	0.148100	0.168100
1182639.0	0.159900	0.202200	0.137800	0.299700	0.168900	0.131900	0.241100	0.214700	0.180900	0.180000	0.181800	0.163900	0.198500	0.186000	0.131800	0.168200	0.160400	0.267900	0.143200	0.165400
1187803.4	0.166600	0.208800	0.151800	0.278300	0.176200	0.138800	0.227700	0.216000	0.182000	0.180800	0.185500	0.173800	0.203800	0.183100	0.136600	0.171000	0.163500	0.266900	0.147900	0.168100
1192967.7	0.163100	0.203000	0.143500	0.296600	0.168800	0.134200	0.234900	0.211600	0.179200	0.176600	0.179100	0.165000	0.196700	0.182800	0.132800	0.167800	0.157900	0.267900	0.142700	0.163100
1198132.1	0.162900	0.203200	0.140200	0.296800	0.170500	0.133700	0.238000	0.213700	0.180700	0.178800	0.183400	0.167100	0.199600	0.185000	0.134300	0.168900	0.159600	0.273200	0.143000	0.164600
1203296.5	0.163900	0.202700	0.142200	0.293700	0.168200	0.133700	0.234600	0.210800	0.179100	0.177200	0.181200	0.164000	0.197100	0.184500	0.133300	0.167400	0.158400	0.271700	0.142100	0.161800
1208460.8	0.158100	0.197000	0.133300	0.312900	0.166200	0.128900	0.243900	0.211500	0.179900	0.177900	0.180500	0.164600	0.195700	0.186900	0.129700	0.166500	0.156900	0.279700	0.139600	0.160300
1213625.2	0.166100	0.204000	0.146000	0.281000	0.171300	0.134300	0.225200	0.210800	0.178400	0.176300	0.181600	0.167800	0.197300	0.181500	0.133800	0.168400	0.157600	0.270500	0.142200	0.160900
1218789.6	0.164500	0.202800	0.140900	0.292100	0.170200	0.134200	0.232300	0.213000	0.180100	0.178200	0.182600	0.166900	0.197200	0.184400	0.134500	0.169300	0.160400	0.280700	0.144000	0.165300
1223953.9	0.164500	0.204100	0.141800	0.291100	0.171600	0.134400	0.231300	0.212900	0.180700	0.179000	0.182900	0.166600	0.198700	0.184600	0.134700	0.169700	0.161000	0.284500	0.144800	0.166700
1229118.3	0.161900	0.198400	0.140700	0.301600	0.170100	0.131500	0.233800	0.211600	0.179400	0.178300	0.182100	0.165800	0.197300	0.185300	0.132800	0.168700	0.159400	0.289200	0.143100	0.164400
1234282.6	0.161100	0.198100	0.136200	0.306000	0.171200	0.130400	0.236800	0.212100	0.184500	0.185000	0.188400	0.179600	0.199400	0.190400	0.132300	0.173100	0.162500	0.294600	0.142200	0.164900
1239447.0	0.163800	0.201800	0.140900	0.303800	0.176000	0.133500	0.233900	0.215900	0.190800	0.196500	0.198500	0.208900	0.205000	0.196700	0.134600	0.183400	0.168400	0.296700	0.144700	0.167700
1244611.4	0.165400	0.202000	0.140800	0.309100	0.178900	0.133100	0.237500	0.220500	0.200100	0.208200	0.208900	0.239200	0.209200	0.206400	0.135300	0.194300	0.172000	0.307000	0.144000	0.166200
1249775.7	0.172500	0.212200	0.149500	0.295700	0.187500	0.139500	0.227900	0.228700	0.213600	0.224500	0.226100	0.285300	0.220800	0.212800	0.140600	0.209900	0.181000	0.316600	0.149500	0.171800
1254940.1	0.174700	0.211400	0.144500	0.305700	0.189100	0.138800	0.233000	0.230900	0.222600	0.240100	0.236500	0.321500	0.224300	0.224400	0.141200	0.220700	0.185800	0.328000	0.147700	0.171500
1260104.5	0.176100	0.210500	0.143300	0.318500	0.191700	0.135500	0.241500	0.235100	0.233500	0.262500	0.249500	0.354000	0.228700	0.234900	0.139900	0.232300	0.187800	0.337700	0.144800	0.169000
1265268.8	0.179600	0.214700	0.142100	0.328300	0.199500	0.135700	0.248100	0.242200	0.244500	0.284300	0.267300	0.384200	0.239300	0.245400	0.141600	0.245500	0.194700	0.347900	0.147100	0.171700
1270433.2	0.183100	0.218300	0.147600	0.326800	0.209200	0.138800	0.245900	0.249500	0.252900	0.303800	0.288500	0.409800	0.249000	0.257400	0.144500	0.260400	0.202000	0.358900	0.150900	0.176500
1275597.5	0.181500	0.215400	0.142900	0.339700	0.207300	0.135300	0.250300	0.246800	0.253600	0.308700	0.293900	0.414500	0.246500	0.264700	0.142400	0.263000	0.201200	0.357400	0.146200	0.172700
1280761.9	0.186200	0.219700	0.146000	0.342300	0.215400	0.137200	0.251800	0.252700	0.260800	0.320300	0.311100	0.430200	0.252200	0.273400	0.144900	0.273500	0.205500	0.359500	0.147800	0.173200
1285926.3	0.187400	0.218000	0.143200	0.359500	0.220400	0.137300	0.258000	0.257700	0.268100	0.330500	0.322800	0.435600	0.258800	0.286300	0.147400	0.280200	0.210200	0.370600	0.148800	0.175700
1291090.6	0.188800	0.221600	0.144300	0.363900	0.221800	0.138100	0.257800	0.259400	0.271100	0.332200	0.326200	0.438000	0.256900	0.287100	0.148000	0.286100	0.212400	0.371200	0.147600	0.174600
1296255.0	0.193800	0.225800	0.146500	0.370400	0.229700	0.139000	0.262400	0.264900	0.277300	0.340500	0.339000	0.448900	0.262900	0.293400	0.150600	0.292000	0.216700	0.379500	0.149200	0.175600
1301419.3	0.199100	0.231700	0.147900	0.367000	0.236300	0.140400	0.256200	0.268300	0.277000	0.345100	0.343100	0.454700	0.266000	0.294600	0.154000	0.296700	0.222000	0.373300	0.151400	0.177900
1306583.7	0.205100	0.236200	0.154800	0.367400	0.244600	0.145100	0.253700	0.272400	0.278900	0.349800	0.353000	0.470000	0.272300	0.294900	0.158900	0.302000	0.226400	0.372300	0.153300	0.180000
1311748.1	0.209600	0.241000	0.159100	0.363900	0.253900	0.148100	0.248900	0.277000	0.283400	0.354600	0.358700	0.481100	0.276300	0.297500	0.163100	0.307300	0.231100	0.372300	0.156600	0.182900
1316912.4	0.202000	0.229800	0.139600	0.412500	0.241500	0.136300	0.269900	0.271200	0.281000	0.348600	0.344900	0.454800	0.265000	0.301700	0.155300	0.296600	0.224000	0.381200	0.148200	0.177100
1322076.8	0.207800	0.236600	0.145000	0.414100	0.246400	0.140300	0.267600	0.275900	0.284200	0.353900	0.352800	0.471300	0.271500	0.302800	0.159400	0.300900	0.228600	0.377800	0.149900	0.178800
1327241.2	0.208500	0.236100	0.144400	0.410400	0.253000	0.139200	0.265800	0.273800	0.282200	0.347700	0.348300	0.469700	0.268200	0.298900	0.159600	0.299100	0.229600	0.372800	0.149600	0.176100
