VERSION	1200
Time[MSec.]	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio
%.1f	%.4f	%.4f	%.4f	%.4f	%.4f	%.4f	%.4f	%.4f	%.4f	%.4f	%.4f	%.4f
Time	ROI(1-1)	ROI(1-2)	ROI(1-3)	ROI(1-4)	ROI(1-5)	ROI(1-6)	ROI(1-7)	ROI(1-8)	ROI(1-9)	ROI(1-10)	ROI(1-11)	ROI(1-12)
GraphNo	1	2	3	4	5	6	7	8	9	10	11	12
996722.1	0.173900	0.191200	0.175700	0.192400	0.186200	0.140700	0.109700	0.157700	0.154700	0.105700	0.096100	0.105600
1001886.4	0.185800	0.185100	0.144700	0.183600	0.205100	0.160800	0.125900	0.194700	0.165400	0.116600	0.107100	0.117400
1007050.8	0.177300	0.185300	0.161200	0.185800	0.191300	0.148700	0.117000	0.168000	0.157000	0.110200	0.101300	0.111100
1012215.2	0.180200	0.188600	0.159900	0.186600	0.195300	0.151200	0.117400	0.177200	0.159500	0.111100	0.102400	0.111200
1017379.5	0.182800	0.187000	0.152900	0.185300	0.199800	0.156200	0.121100	0.185700	0.162800	0.113800	0.104900	0.115400
1022543.9	0.170600	0.195000	0.192800	0.197200	0.182000	0.134600	0.105000	0.150000	0.150800	0.102900	0.093600	0.103100
1027708.2	0.174800	0.190000	0.166600	0.189400	0.191700	0.144200	0.110700	0.167800	0.155300	0.107600	0.098800	0.107300
1032872.6	0.183000	0.185700	0.149900	0.183600	0.201300	0.157500	0.122400	0.189900	0.162300	0.113800	0.104900	0.114500
1038037.0	0.181700	0.187800	0.156700	0.186700	0.197900	0.153900	0.119100	0.183100	0.160500	0.111900	0.103200	0.112100
1043201.3	0.178400	0.182600	0.150400	0.181200	0.194400	0.153600	0.122200	0.179500	0.160100	0.113300	0.104800	0.114900
1048365.7	0.169500	0.193700	0.191400	0.195100	0.180400	0.136200	0.109500	0.151700	0.148300	0.102400	0.094800	0.102900
1053530.1	0.172300	0.192500	0.183200	0.192500	0.183500	0.135800	0.103600	0.153200	0.149600	0.100800	0.092400	0.102300
1058694.4	0.178400	0.183000	0.151000	0.180800	0.193600	0.152000	0.119800	0.177200	0.158400	0.112000	0.102700	0.112200
1063858.8	0.174500	0.187000	0.165700	0.186500	0.187900	0.143300	0.112000	0.162600	0.153800	0.106400	0.097600	0.106600
1069023.1	0.183400	0.183400	0.146100	0.180800	0.202400	0.159800	0.123600	0.195700	0.162500	0.115500	0.105500	0.115500
1074187.5	0.175000	0.186100	0.163700	0.184300	0.189300	0.147000	0.115500	0.167700	0.154700	0.108900	0.100000	0.107800
1079351.9	0.177100	0.180300	0.149400	0.178000	0.192900	0.151700	0.121300	0.174400	0.158600	0.113900	0.103900	0.112900
1084516.2	0.173000	0.188300	0.172600	0.187600	0.186500	0.139900	0.110200	0.159200	0.152900	0.104900	0.095900	0.106300
1089680.6	0.177700	0.186900	0.160100	0.183800	0.191600	0.147300	0.115200	0.172200	0.156700	0.107900	0.098800	0.109400
1094845.0	0.174500	0.189800	0.174200	0.187900	0.187800	0.142500	0.112200	0.164400	0.152700	0.105400	0.095800	0.105700
1100009.3	0.188200	0.175800	0.129200	0.170900	0.213400	0.175400	0.141200	0.226000	0.168400	0.123400	0.114700	0.123000
1105173.7	0.176700	0.185400	0.158000	0.182300	0.192600	0.147200	0.113100	0.171500	0.155600	0.107500	0.097500	0.107800
1110338.0	0.168100	0.185900	0.172100	0.183900	0.184700	0.139200	0.113400	0.155700	0.150100	0.106000	0.098100	0.106600
1115502.4	0.170700	0.185500	0.171100	0.184300	0.186100	0.139800	0.111900	0.157000	0.151100	0.104600	0.096700	0.104400
1120666.8	0.178000	0.182700	0.152100	0.179200	0.196500	0.152100	0.121900	0.179300	0.159600	0.112500	0.103400	0.113400
1125831.1	0.184200	0.178700	0.137800	0.175500	0.206300	0.161200	0.127400	0.200000	0.162400	0.116400	0.106200	0.115200
1130995.5	0.176200	0.184600	0.159100	0.182000	0.194100	0.148100	0.118100	0.176600	0.155500	0.109000	0.100400	0.108800
1136159.9	0.181500	0.181900	0.148200	0.178600	0.201800	0.154600	0.120400	0.190200	0.159100	0.111000	0.101400	0.112500
1141324.2	0.181700	0.181400	0.143500	0.177200	0.202200	0.158000	0.124500	0.193400	0.159700	0.113400	0.103900	0.112700
1146488.6	0.175900	0.183200	0.153600	0.180400	0.194400	0.149500	0.120300	0.175400	0.155600	0.110500	0.101200	0.108800
1151652.9	0.175600	0.185500	0.165500	0.183300	0.194400	0.147000	0.117100	0.178800	0.153300	0.107500	0.099000	0.106600
1156817.3	0.180700	0.177300	0.139400	0.172000	0.200700	0.157600	0.126700	0.192900	0.161300	0.115900	0.107000	0.115200
1161981.7	0.175400	0.185000	0.161200	0.182400	0.194100	0.147500	0.118400	0.177800	0.154000	0.108400	0.100500	0.108000
1167146.0	0.177500	0.186000	0.157300	0.182100	0.193700	0.149600	0.118700	0.173300	0.155500	0.108100	0.099300	0.108200
1172310.4	0.185800	0.185800	0.144500	0.179900	0.208000	0.163000	0.127400	0.204100	0.166100	0.117400	0.106100	0.116400
1177474.8	0.183500	0.187300	0.154500	0.182200	0.201600	0.157500	0.123200	0.187800	0.163100	0.114300	0.104700	0.114100
1182639.1	0.179600	0.193800	0.173400	0.190400	0.194100	0.149700	0.117500	0.173800	0.157900	0.108200	0.099000	0.108300
1187803.5	0.176000	0.187600	0.168600	0.184900	0.189100	0.146100	0.117000	0.166500	0.158700	0.110000	0.100100	0.109300
1192967.8	0.181900	0.188700	0.157600	0.183800	0.200600	0.156000	0.123400	0.190100	0.162400	0.114200	0.105400	0.114600
1198132.2	0.181700	0.189700	0.164400	0.185500	0.197800	0.153600	0.118100	0.186500	0.160200	0.109000	0.099300	0.111300
1203296.6	0.178900	0.189000	0.161600	0.183600	0.193900	0.151100	0.117400	0.176500	0.159700	0.111000	0.101300	0.110700
1208460.9	0.182800	0.189500	0.161200	0.184100	0.198800	0.156100	0.122300	0.193100	0.161800	0.113200	0.104600	0.112900
1213625.3	0.168800	0.195100	0.196400	0.192700	0.180400	0.132800	0.101000	0.152400	0.147000	0.096900	0.087500	0.098800
1218789.7	0.183600	0.186900	0.149300	0.179700	0.204000	0.160700	0.122000	0.204100	0.161700	0.112300	0.102400	0.111800
1223954.0	0.176800	0.184800	0.160000	0.180100	0.191400	0.148400	0.114300	0.177200	0.154800	0.106100	0.096600	0.106500
1229118.4	0.174400	0.184900	0.161400	0.180000	0.188000	0.145100	0.113300	0.170000	0.154700	0.106200	0.097100	0.107300
1234282.7	0.175900	0.192500	0.178400	0.187200	0.187800	0.144600	0.114700	0.167400	0.154100	0.107300	0.098100	0.108500
1239447.1	0.194200	0.195200	0.157400	0.185900	0.206300	0.162700	0.125200	0.201500	0.166300	0.114300	0.103600	0.116300
1244611.5	0.192800	0.194500	0.161400	0.184400	0.200200	0.158900	0.127700	0.185400	0.166500	0.114400	0.104200	0.116800
1249775.8	0.194500	0.204300	0.178800	0.192600	0.199600	0.156200	0.126000	0.183700	0.162700	0.110500	0.100000	0.112800
1254940.2	0.200800	0.210500	0.185000	0.196300	0.201200	0.160600	0.131600	0.190200	0.165100	0.110400	0.099000	0.113400
1260104.6	0.201600	0.206800	0.169400	0.190500	0.204500	0.166100	0.140200	0.194000	0.171700	0.116900	0.105400	0.121200
1265268.9	0.215100	0.213700	0.165700	0.192700	0.223500	0.184600	0.154400	0.240700	0.181200	0.125300	0.114900	0.129200
1270433.3	0.200600	0.224600	0.204300	0.205200	0.198500	0.157800	0.137800	0.176000	0.167500	0.110400	0.099700	0.116200
1275597.6	0.218100	0.228700	0.182700	0.204500	0.220300	0.176900	0.150300	0.218300	0.181400	0.118600	0.106800	0.123700
1280762.0	0.217300	0.229900	0.189000	0.205800	0.216800	0.178300	0.156200	0.211500	0.180800	0.119500	0.107200	0.125600
1285926.4	0.218000	0.233100	0.195300	0.206300	0.214200	0.177300	0.157800	0.201700	0.182000	0.119400	0.106400	0.126600
1291090.7	0.222000	0.232800	0.186100	0.205200	0.216800	0.185500	0.169700	0.206400	0.187800	0.124700	0.113100	0.130800
1296255.1	0.230400	0.232900	0.178100	0.204300	0.220500	0.193700	0.180100	0.219200	0.192300	0.127900	0.115500	0.134200
1301419.5	0.235300	0.247900	0.203900	0.218300	0.219600	0.186600	0.170300	0.212700	0.188400	0.120200	0.107200	0.127700
1306583.8	0.243000	0.243900	0.185600	0.213000	0.226500	0.197900	0.184100	0.225900	0.197100	0.127200	0.114500	0.133700
1311748.2	0.245400	0.255800	0.204000	0.221700	0.222600	0.192700	0.180100	0.214200	0.193800	0.122100	0.108900	0.128800
1316912.5	0.246600	0.255100	0.197700	0.221700	0.225100	0.198500	0.190500	0.220600	0.197600	0.126200	0.114600	0.134800
1322076.9	0.256300	0.256700	0.186800	0.222700	0.235900	0.214300	0.207800	0.245300	0.208400	0.134600	0.122300	0.142300
1327241.3	0.245200	0.272000	0.226000	0.236100	0.216900	0.191400	0.186700	0.203300	0.194700	0.121800	0.108200	0.131700
1332405.6	0.252300	0.273000	0.218000	0.238500	0.227100	0.205400	0.194600	0.226200	0.202700	0.128200	0.113700	0.136100
1337570.0	0.253000	0.270200	0.215200	0.237400	0.227600	0.210200	0.202000	0.222900	0.204600	0.128900	0.118200	0.138900
1342734.4	0.248900	0.279600	0.246300	0.246100	0.218500	0.197200	0.189200	0.208800	0.197900	0.123700	0.109800	0.134500
1347898.7	0.263800	0.280300	0.220800	0.244100	0.232000	0.213600	0.202300	0.235800	0.208400	0.132500	0.115900	0.141900
1353063.1	0.263000	0.276700	0.218200	0.242300	0.226700	0.213400	0.203000	0.224800	0.208700	0.134600	0.120100	0.145500
1358227.4	0.255900	0.274600	0.221600	0.243000	0.220100	0.205800	0.195300	0.213000	0.202400	0.132900	0.118100	0.142400
1363391.8	0.261500	0.264600	0.196000	0.235400	0.233600	0.216500	0.198300	0.243000	0.208900	0.137000	0.122300	0.147500
1368556.2	0.252000	0.268800	0.219800	0.242100	0.222400	0.200400	0.178200	0.221700	0.198500	0.126900	0.111800	0.134200
1373720.5	0.246900	0.262000	0.214100	0.239200	0.220000	0.196400	0.172900	0.219500	0.196900	0.127800	0.112000	0.135300
1378884.9	0.241300	0.251700	0.198300	0.229600	0.218300	0.198000	0.174800	0.215800	0.197500	0.130300	0.115200	0.137300
1384049.3	0.243600	0.253500	0.206500	0.233500	0.224400	0.200000	0.169500	0.232400	0.197700	0.127700	0.114500	0.133800
1389213.6	0.236500	0.248500	0.202100	0.230600	0.218600	0.194500	0.164300	0.219400	0.193400	0.125900	0.111900	0.132400
1394378.0	0.229000	0.243100	0.198500	0.226100	0.211800	0.188200	0.161900	0.209500	0.190200	0.125600	0.112600	0.130800
1399542.3	0.220900	0.239100	0.209600	0.226400	0.203600	0.178300	0.152200	0.194200	0.181700	0.119800	0.108000	0.123900
1404706.7	0.214300	0.232500	0.199700	0.219300	0.199100	0.176400	0.153300	0.187700	0.183100	0.122800	0.110700	0.126700
1409871.1	0.217900	0.232000	0.194500	0.220500	0.206300	0.179700	0.151900	0.203400	0.184900	0.122200	0.109700	0.127500
1415035.4	0.219100	0.224300	0.179400	0.213400	0.208000	0.185500	0.157500	0.206900	0.187700	0.126800	0.113800	0.131000
1420199.8	0.209400	0.229400	0.200800	0.218700	0.198000	0.171000	0.144600	0.184300	0.179300	0.120300	0.107900	0.124300
1425364.2	0.210900	0.224600	0.191600	0.216100	0.202400	0.176600	0.146700	0.199100	0.180000	0.120500	0.109300	0.126500
1430528.5	0.213000	0.223900	0.188400	0.214900	0.206000	0.178400	0.146200	0.207300	0.182000	0.121300	0.108900	0.125700
1435692.9	0.204500	0.222600	0.194400	0.214100	0.198100	0.169300	0.137900	0.189800	0.174600	0.115700	0.104200	0.119200
1440857.2	0.200900	0.223100	0.205700	0.216500	0.192800	0.162200	0.131900	0.178800	0.170400	0.112100	0.101500	0.115700
1446021.6	0.203900	0.216500	0.187500	0.209900	0.199400	0.168500	0.135700	0.193200	0.174400	0.115600	0.103400	0.118900
1451186.0	0.205300	0.214600	0.180000	0.207100	0.203100	0.173200	0.140800	0.204700	0.175500	0.120400	0.108100	0.121500
1456350.3	0.196600	0.216600	0.196200	0.211700	0.193400	0.159200	0.128100	0.182100	0.169000	0.113000	0.101200	0.115400
1461514.7	0.195600	0.213000	0.184600	0.206400	0.194000	0.162400	0.131000	0.184900	0.169100	0.115300	0.102400	0.117200
1466679.1	0.203700	0.210400	0.173100	0.204400	0.204400	0.173600	0.137200	0.210500	0.176600	0.120400	0.107700	0.121800
1471843.4	0.191900	0.204800	0.180700	0.200500	0.189600	0.159100	0.129800	0.177500	0.167900	0.115100	0.103500	0.116000
1477007.8	0.188500	0.205100	0.182100	0.200000	0.187500	0.156400	0.127400	0.174600	0.165100	0.112400	0.101700	0.113000
1482172.1	0.193800	0.207800	0.182800	0.203300	0.196200	0.163800	0.128100	0.196000	0.167000	0.112400	0.102000	0.115400
1487336.5	0.201600	0.204700	0.167300	0.200300	0.206100	0.172700	0.131600	0.215600	0.173400	0.117300	0.104600	0.118600
1492500.9	0.184400	0.207100	0.199000	0.204400	0.184100	0.148800	0.117500	0.165400	0.158900	0.106200	0.095000	0.107900
1497665.2	0.196300	0.194400	0.154400	0.189400	0.202400	0.176200	0.144600	0.213300	0.174300	0.125700	0.114000	0.126200
1502829.6	0.189600	0.209400	0.199100	0.207100	0.189700	0.153200	0.118300	0.176700	0.162600	0.106400	0.094600	0.109400
1507994.0	0.184800	0.206500	0.192900	0.204500	0.188800	0.151900	0.118900	0.176600	0.161100	0.107400	0.096600	0.109600
1513158.3	0.193200	0.201800	0.168000	0.196800	0.200000	0.168800	0.135200	0.205700	0.170800	0.120000	0.108400	0.120400
1518322.7	0.188800	0.209600	0.196700	0.206600	0.192300	0.154600	0.121000	0.184900	0.163000	0.109700	0.098500	0.111900
1523487.0	0.182800	0.200900	0.183700	0.197800	0.186800	0.153300	0.120200	0.175600	0.161700	0.110000	0.099800	0.110600
1528651.4	0.182200	0.197200	0.177200	0.194700	0.188400	0.153300	0.120600	0.177600	0.161000	0.111200	0.100600	0.111600
